Item ID,Sentiment,SentimentText,Category
1249,0,"@RailMinIndia @RailMinistry_in Train no.:12618 - Mangala Express, just boarded the train from panvel; Boggie No.: A2.The coach is not clean.",Others
1250,3,"@sureshpprabhu @RailMinIndia sir there is local water bottle(pawan aqua)selling on New Delhi rly stn. No railneer,Railway looses its revenue",Food
1251,4,@RailMinIndia @RailwayNorthern Why the train start 2 hours late from the beginning? https://t.co/mmkr6Sf8Ki,management
1252,3,"@RailMinIndia @sureshpprabhu TRAIN NO 12764 S13 No water please address finding difficult Seat no S13 42,43,45,46,48",Food
1253,0,"@sureshpprabhu @RailMinIndia Train number 12673 coach B5 3A seat 30UB Rats, no cleaning, no blanket. ?? https://t.co/xA4ChiTMEI",management
1254,4,12142 train stops at thane or not @RailMinIndia please reply,Others
1255,0,@RailMinIndia @sureshpprabhu proper maintenance in Samatha express light and fan not working at pnr 6655960301,Others
1256,5,Please  help @RailMinIndia. WHY CAN'T WE BOOK TICKETS FOR TRAIN NUMBER 52145? @IRCTC_Ltd NOT RESPONDING to emailsâ¦ https://t.co/gLrBwj7mFA,management
1257,0,"@RailMinIndia , travelling in train no 12759 A1 46, till 10 pm charging point is working, now it's not working in whole compartment",Others
1258,5,@sureshpprabhu @RailMinIndia @narendramodi @PMOIndia Pls print the Menu of Indianrailways on backside of the ticket,management
1259,2,"pregnant lady needs the help of some lady doctor immediately, her pnr 4512791357",Others
1260,4,"@RailMinIndia asked about trn no-14312 to station master,it was brought to notice that the train has a history of being late.plz look (2/2)",management
1261,4,@drmncrald @RailMinIndia @PiyushGoyal @GMNCR1 @anuj0109 @rakeshgoswamiHT 1st stop HO quota of 35 seats you offer inâ¦ https://t.co/BJHFCmNHjh,management
1262,5,@RailMinIndia sir Ji what corrective action taken for long queue at reservation counter and dull booking staff. Very disappointing .,management
1263,0,@sureshpprabhu @RailMinIndia Dear Sir I am travelling in 19046 train &amp; there is no water in toilets. The condition of the train is worst.,Unhygienic
1264,5,@RailMinIndia Train No 12683 travelled on 08/06/16 Awy to Otp in S5 71 TTE collected SL charge not issued receipt https://t.co/F52ZjigpH7,Others
1265,3,@RailMinIndia punitive action needs to be taken against vendors seling articles more than mrp. Tolfree no takes long waiting time aprox 30 M,Others
1266,2,@RailMinIndia Its shocking that Nzm- Pune 04418 didn't have a first aid box when required. An 8-yr old waited 35 mins for help to arrive.,Others
1267,5,"@RailMinIndia @sureshpprabhu: need2travel with my 57yrs old sick mother n 60yrs father 4medical purpose, tickets nt confirmed,PNR 6755602571",management
1268,5,@RailMinIndia is there a magistrate checking in 14318 ?  . 2-3 women are in train as part of checking team but no id cards,Others
1269,5,"@RailMinIndia @sureshpprabhu sir, almost 20 days after I booked a ticket through irctc, still haven't got the refund. Irctc asks me cont.",management
1270,3, Train is with no pantry &amp;they were unable to find milk in ALD Could u please help Next stop is Satnaâ¦ https://t.co/IuU9c2arbi,Others
1271,1,"@RailMinIndia @ManiarSonam Mam, FIR has been lodged by GRP/Ahmedabad  vide Cr.No. 99/16 U/S 379 IPC.",Others
1272,5,"@RailMinIndia sir my train ticket is not comform from Abu Road to Mumbai, my mother is sick, plz help sir. PNR NO 2217892889 DOJ 9.6.16",management
1273,4,@RailMinIndia PNR 4858754692 It was extremely difficult boarding the train and getting our seats from the unreserveâ¦ https://t.co/PnQR5EXbwS,management
1274,1,@sureshpprabhu @RailMinIndia my mom 73 a cancer patient lost her tatahospital smart card in train (cont) https://t.co/lXFqoUOdkA,Others
1275,0,paid for ac but feeling the hotness of railways negligence. Attention needed immediately pnr 4512791357,Others
1276,4,"train diverted from its actual route , no knowlwdge of where the fuck are we being taken.track us pnr 4512791357",Others
1277,6,@RailMinIndia @sureshpprabhu kudos to you sir.6mb/s speed unbelievable.#cleaneststation#freewifi#Thank you https://t.co/xhwqxBKc0y,management
1278,3,@RailMinIndia @sureshpprabhu Please Give the Pantry Menu and RateCard on Line. This will avoid manyControversy during a Train journey.,Others
1279,5,"@RailMinIndia  sir my train ticket is not comform from Abu Road to Mumbai, my mother is sick, plz help sirPNR NO 2217892889DOJ 9.6.16",management
1280,5,"@RailMinIndia Hello Sir,we have booked ticket thro online and only my wife got in frm the boarding station. I could joined ftm anthr station",management
1281,5,@RailMinIndia @sureshpprabhu tickets only on mobile is still not feasible. Please review it.,management
1282,6,@RailMinIndia @sureshpprabhu  I am sure that railwys only care abt posting on twittr and fb. I posted my issue many times now and no reply.,Others
1283,1,"mobile stolen , need 1 help to track it pnr 4512791357",Others
1284,4,"@RailMinIndia Sachkhand express (12715) late by 7+ hours. Just buying Japanese trains won't help, IR should learn fâ¦ https://t.co/4x33yIQDxL",management
1285,6,RT @carole_mortimer: #PNR #fantasy #BookBoost #IARTG #EARTG #ASMSG #IAN1 #mgtab #tw4rw #NewRelease DERYK (Dragon Hearts 2)â¦ ,Others
1286,1,@RailMinIndia this is our security when train is running pic of 64231 bbk-lko &amp; train guard is sleeping at malhore https://t.co/vOutGI7SWn,Others
1287,7,@DrmChennai @RailMinIndia In Bangalore  no charges  . Any circulars  from Railway  ministry. Attach,Others
1288,5,@RailMinIndia @sureshpprabhu kindly allow the mobile user's to book tickets during 8-12 am also on irctc app currently the app is not useful,management
1289,4,@RailMinIndia @sureshpprabhu Plz mk TTE wear nameplats on duty or they ll be not authorize to chk ticket.they dont wear nameplate &amp; tk money,management
1290,0,"@RailMinIndia @SRailwayIndia @railministerindia 16345 running 3+ hrs late S1 coach dont have any water, charging point not working",Food
1291,4,@drmmumbaicr @RailMinIndia @drmljn Please share coach position for 11016 khushinager ex0,Others
1292,4,2 hours journey completed in 6 hrs excluding waiting time 3-5hrs.u should take responsibility mostly trains late 5tâ¦ https://t.co/4nc4pmZO3u,management
1293,7,@RailMinIndia @rajtoday @Akkibhatkar @Shrikant2025 @ThaneMt @thane_now @MumbraKiAwaam @PiyushGoyal @mumbairailusersâ¦ https://t.co/Iu4NzEgWIR,Others
1294,5,@sureshpprabhu @RailMinIndia booked Tatkal ticket with wrong gender details - name and age are correct. Pls advise if something can be done.,management
1295,0,"@RailMinIndia Train No. 15107 Coach BE1, AC not working from Barabanki &amp; no one is listening to our complain.",Others
1296,6,RT @ErGKSWAMY1: @seevivekhere Ask them to join @airef_official  under the dynamic leadership of @AirefPr @airef1234 and fight for jâ¦ ,Violence
1297,3,@sureshpprabhu @RailMinIndia Thank You Sir for sending your representative but he can't do anything. Plz charge more but provide good food.,Food
1298,4,@sureshpprabhu @RailMinIndia Ind rail enquiry sys is down from last 1/2 an hour.unable to track train's location https://t.co/eGUdIQ51XT,Others
1299,1,"@RailMinIndia Sir i have lost my laptop bag in NZM INDB(12416)on 11jan15.PNR NO. 9742815095 &amp; FIR No.29/15, till time nothing has been done.",Others
1300,6,It's important to remember the EU isn't only a progressive force - have a look at these EU data collection and sharâ¦ https://t.co/iFuM2tyePs,Others
1301,4,@RailMinIndia i was very frustated as my train 51422 was delayed for 2 hrs,management
1302,6,Featured New Releases from Midika Crane and Anna Lowe! https://t.co/6PhUQ2suMr #pnr #paranormalromance,Others
1303,7,RT @IAmKalpeshBohra: @rpfwrbct @rpfwr1 @kalpeshcynic @RPFMumbaiCntrl @RailMinIndia @MCGM_BMC @GM_CRly @Gmwrly @drmbct @drmmumbaicrâ¦ ,Others
1304,6,RT @IndiaBTL: Why is @RailMinIndia procuring Congress mouthpiece National Herald (priced a hefty Rs. 20/piece) &amp; providing it toâ¦,Others
1305,7,@RailMinIndia @Siriusblack1213 @drmncrald @rpfncrald  kindly look this matter into necessary action NCR-1536,Others
1306,4,@RailMinIndia @GM_CRly @RidlrMUM just a few drizzles and horbour line trains already late by 10 minutes!,management
1307,6,@IRCTC_Ltd @RailMinIndia @PiyushGoyalOffc Great job GANDHI JI KE BANDAAEON,Others
1308,5,@RailMinIndia was booking ticket through irctc. Transaction dropped and didn't get any ticket but still amount is deducted.Help!!,management
1309,5,@RailMinIndia Dear Sir pleasemake regular ticket checking in every trainthere are lots of ppl travelling without ticket#Biharppl commonly,management
1310,0,"@RailMinIndia @sureshpprabhu pnr no. 2761985743 traveling in train no 12878 coach G16, dirty bathroom and also no water in coach please help",Unhygienic
1311,5,"@RailMinIndia JAB SE SURESH PRABHU RAIL MINISTER BANA H TAB SE TRAIN ME TICKET MILANA,AUR BHAGWAN SE MILANA BARABAR HO GAYA HAI.",management
1312,5,"@sureshpprabhu @RailMinIndia, No Refund for W/L ticket 40 Min before train departure logged a complain no refund https://t.co/guKjUv0Mq5",management
1313,6,Wow. Are you serious? @Swamy39 @narendramodi @AmitShah https://t.co/iehx1nRAS9,Others
1314,6,RT @DOTrPH: READ: Construction of Manila-Clark Railway project to start soon. The contract for the construction supervision andâ¦ ,Others
1315,6,@sureshpprabhu  @RailMinIndia Thanks a lot  for showing quick response and helping my sister @Rewaristation.. Commendable job done. :),management
1316,0,@RailMinIndia reported issue of water logging in Velacheri Mets station to DRM no response pl take action https://t.co/pJXGBQAJJu,Food
1317,5,"@sureshpprabhu @RailMinIndia Train No. 12344. Coach B3. Bribe accepted by TT for allotting seat nos. 12,18&amp;20. RAC ticket not allotted seats",management
1318,7,@sureshpprabhu @RailMinIndia @drmdelhi Please direct the concerned. Plz plz plz plz plz plz,Others
1319,0,"@RailMinIndia traveling by 12005 NDL -CHD Shatabdi ,pathetic condition, no water in toilets, train runing late apparently without any reason",Unhygienic
1320,0,@RailMinIndia @sureshpprabhu sir charging point is not working proper atandent telling what I do Train No. 19579 PNR 874746496 coach B210 11,Others
1321,7,@RailMinIndia  sorry for delayMy contact no 8275595956Pnr 8647217391,management
1322,4,"@RailMinIndia sir, kindly look into train no 12273, already known to you highly prestigious train but delayed every running by avg. 1.5 -2 h",management
1323,4,@RailMinIndia @sureshpprabhu why train#18202 always runs late. this train has a history of running late. Currently 4 hrs late.,management
1324,0,"@sureshpprabhu ,@RailMinIndia #Cleaning of coach. Nothing happened even jhansi has crossed.Train no 12643,Coach A1",Others
1325,0,@RailMinIndia at Panipat railway reservation counter one window not working last 10 days so far.passengers suffering .pls help .,Others
1326,0,@PiyushGoyal sir kafi trains ke coach main glass khidkiyaan poori bad nhi hoti hain so travel ke time thand lagti râ¦ https://t.co/jH6Hw3nPbS,Others
1327,5,"@RailMinIndia  @sureshpprabhu Railway must write in every ticket that ""If you are travelling from important work don't travel by train"".",management
1328,4,@sureshpprabhu @RailMinIndia Sir while making reservations we fill form and all details in it. Why not put an Aadhar no related registration,management
1329,7,"@RailMinIndia @MiniAgrawal6 Sir, thanks for calling us.",Others
1330,0,"@sureshpprabhu @RailMinIndia .. bed rolls in AC, bad overpriced food, unmaintained toilets etc etc.  Sorry to say, the situation has ..(5)",Unhygienic
1331,0,"@RailMinIndia confusion or misprint #whatever# but Chd to allp was worst noAC,ntClean,leaking in rain,noWater https://t.co/MLRJygEHmt",Food
1332,6,@Arunkum01848073 @ccmsrly @SalemDRM @TNRA_RailNews @vanandca @pgt122123 @propgt14 @sivamohan1917 @drmmaduraiâ¦ https://t.co/U44jE0TeKK,Others
1333,3,@RailMinIndia to improve hygiene &amp; sanitation before it starts offering food. One cannot eat good food amidst stench https://t.co/7JYfem1Btc,Unhygienic
1334,4,@sureshpprabhu @RailMinIndia @drmdelhi @srdomchgdli Prabhu ko tweet karte Hi 54011 5 min or late pahle 33 min thi ab 38 ho gai.Thanks,management
1335,4,@RailMinIndia the app has serious problem a delay of more than 30 mins is reported 1 min late.@sureshpprabhu https://t.co/wrEBGoKKDT,management
1336,5,@RailMinIndia I am unable to get tickets online since three months for varanasi to Pune.,management
1337,5,"@RailMinIndia Respected sir, Please look into the matter of tatkal booking as middleman are eating away the tickets in abundance.",management
1338,0,@RailMinIndia  ac not working in 15017 boarded from banaras to gorakhpur today.,Others
1339,4,@RailMinIndia @sureshpprabhu: y can't railway inform beforehand abt any delay#my old parents r forced to wait @HJP for train no 12561 1/2,management
1340,1,@RailMinIndia My parcel is missing.No. 2002503753 from manmad to jalandhar city.,Others
1341,0,@sureshpprabhu  @RailMinIndia  AC &amp; fans are not working in lucknow mail.. We are facing much difficulties...  ????,Others
1342,5,@sureshpprabhu @RailMinIndia @narendramodi Without ticket traveller are also a big railway problem. Please do something to stop it.,management
1343,6,@SirDebasis @Naren_Reddy23 @leomanojc @SayNoToHindi @mnsadhikrut @abpmajhatv @anilshidore @RailMinIndiaâ¦ https://t.co/xRQ11YkDfg,Others
1344,6,@RailMinIndia yesterday at about 1400 hrs a girl child got treatment by railway doctor in the boogie... thanks ind rail and prabhu sir ...,Others
1345,5,@RailMinIndia In howrah main ticket counter is closed due to some repairing purposes.But TVM r there.But nobody is there to help the people.,Damage
1346,3,@RailMinIndia @sureshpprabhu  @sureshprabhubjp pnr:6152278232Guilty for travelin in rajdhani with such terible food &amp; horible sanitaries.,Food
1347,3,"@RailMinIndia PNR-2119051082Trn:12910Dt:08-06-2016P1-J4,29name: praveen i boarding  from NZM to BRC  No food service was provided..",Food
1348,0,"@sureshpprabhu @DRMJodhpurNWR @RailMinIndia Sir, the condition of Upper Class Waiting Room at Jodhpur is very horrible. No AC working here.",Others
1349,5,@RailMinIndia @PiyushGoyal If a person buys ticket online and if its not confirmed then why that ticket is not a vâ¦ https://t.co/fgalcVcM6C,management
1350,0,"window pane jammed #utter winter, bone freezing cold pnr 4512791357",Others
1351,3,@RailMinIndia standard meals charging Rs 100 in 12194 train .my pnr no 8420297219,Food
1352,7,@ahamadali222  Kindly share PNR number.  Matter forwarded to the concerned officials @Drmdelhi @IR_EDMECHG @CRSE_CHG_NR,Others
1353,0,@sureshpprabhu @RailMinIndia Pathetic condition of coach B1 in GKP-Pune express (train no.15029). No one bothered to clean it! Pls help.,Others
1354,6,RT @EdenAshe: Add #AllINeed to your TBR shelf! #iartg #ian1 #asmsg #bookboost #RT #paranormalromance #PNR #1click #oneclickâ¦ ,Others
1355,6,@RatlamDRM @SBKULAL @Bkugne @riyaj_ali @niraj1712 @FAZALALAM234 @phanipeddapall1 @ratneshthakur86 @railmitraaâ¦ https://t.co/yXriZjSJiC,Others
1356,0,@RailMinIndia @drmdelhi @GM_NRly Train no 04418 which departed yesterday has sanitary and hygiene issues.Water leakage and not clean.,Unhygienic
1357,3,@RailMinIndia Train is with no pantry &amp;they were unable to find milk in ALD Could u please help Next stop is Satnaâ¦ https://t.co/IuU9c2arbi,Others
